,Symbol,Name,Industry,Name_of_war,change_a1,change_a2,change_a3,change_b1,change_b2,avg.change,index_d1,index_d2,index_d3
14,JPM,JPMorgan Chase & Co,은행,멕시코마약전쟁,0.8499999999999943,0.07000000000000028,-0.17999999999999972,0.10000000000000142,-0.44999999999999574,0.16400000000000148,518.2926829268212,42.682926829268084,-109.75609756097444
15,JNJ,Johnson & Johnson,제약,멕시코마약전쟁,-0.2599999999999909,-0.20000000000000284,-0.3299999999999983,0.04999999999999716,-0.18999999999999773,-0.08199999999999932,317.07317073169884,243.9024390243957,402.43902439024515
16,WMT,Walmart Inc,식품 및 약품소매,멕시코마약전쟁,-0.45000000000000284,-0.2700000000000031,0.0,0.05000000000000426,-0.3300000000000054,0.08400000000000034,-535.7142857142869,-321.42857142857383,0.0
17,MA,Mastercard Inc Class A,소프트웨어 및 IT서비스,멕시코마약전쟁,-0.09999999999999964,-0.29999999999999893,-0.11999999999999922,0.03999999999999915,0.040000000000000924,-0.05800000000000018,172.41379310344712,517.2413793103414,206.89655172413595
18,UNH,UnitedHealth Group Inc,헬스케어 업체 및 서비스,멕시코마약전쟁,0.19000000000000483,0.13000000000000256,-0.7199999999999989,0.5399999999999991,0.4100000000000037,0.1799999999999983,105.55555555555924,72.22222222222433,-400.0000000000031
19,PG,Procter & Gamble Co,"개인, 가정 용품 및 서비스",멕시코마약전쟁,0.1699999999999946,-0.21999999999999886,-0.3299999999999983,0.18999999999999773,-0.15000000000000568,0.2079999999999984,81.73076923076727,-105.76923076923104,-158.65384615384656
20,DIS,Walt Disney Co,미디어 및 출판,멕시코마약전쟁,0.22999999999999687,0.10000000000000142,0.00999999999999801,0.37999999999999545,0.0899999999999963,0.359999999999998,63.888888888888374,27.77777777777833,2.7777777777772403
21,BAC,Bank of America Corp,은행,멕시코마약전쟁,-0.6700000000000017,0.3499999999999943,-0.10999999999999943,-0.6400000000000006,-0.12999999999999545,-0.21200000000000047,316.0377358490567,-165.09433962263847,51.88679245282981
22,HD,Home Depot Inc,전문품 상점,멕시코마약전쟁,-0.00999999999999801,0.0,0.1599999999999966,-0.1700000000000017,-0.6400000000000006,0.1079999999999984,-9.259259259257554,0.0,148.1481481481472
23,VZ,Verizon Communications Inc,통신 서비스,멕시코마약전쟁,0.17999999999999972,0.14000000000000057,0.0899999999999963,0.3100000000000023,-0.00999999999999801,0.12600000000000194,142.85714285714042,111.11111111110985,71.4285714285674
24,XOM,Exxon Mobil Corp,오일 및 가스,멕시코마약전쟁,0.10999999999999943,0.9399999999999977,0.9099999999999966,-0.7000000000000028,-0.5900000000000034,-0.4780000000000001,-23.012552301255106,-196.65271966527143,-190.37656903765617
25,KO,Coca-Cola Co,음료,멕시코마약전쟁,-0.019999999999999574,0.07000000000000028,-0.14999999999999858,0.05999999999999872,0.07000000000000028,0.16799999999999998,-11.904761904761653,41.66666666666684,-89.28571428571345
26,T,AT&T Inc,통신 서비스,멕시코마약전쟁,0.29999999999999716,0.4399999999999977,-0.25,0.5300000000000011,-0.23999999999999488,0.3040000000000006,98.68421052631466,144.73684210526213,-82.236842105263
27,TM,Toyota Motor Corp ADR,자동차 및 자동차 부품,멕시코마약전쟁,-0.030000000000001137,0.6099999999999994,-0.3499999999999943,0.09999999999999432,-0.7399999999999949,0.43799999999999956,-6.849315068493417,139.26940639269407,-79.90867579908554
28,ABT,Abbott Laboratories,헬스케어 장비 및 용품,멕시코마약전쟁,-0.0400000000000027,0.019999999999999574,-0.019999999999999574,-0.10999999999999943,-0.13000000000000256,-0.079999999999999,50.00000000000399,-24.99999999999978,24.99999999999978
29,NKE,Nike Inc Class B,섬유 및 의류,멕시코마약전쟁,0.0600000000000005,-0.08999999999999986,-0.05999999999999872,-0.049999999999998934,-0.009999999999999787,0.012000000000000455,499.99999999998516,-749.9999999999704,-499.99999999997044
30,CVX,Chevron Corp,오일 및 가스,멕시코마약전쟁,0.8700000000000045,-0.6099999999999994,-0.12999999999999545,-0.7900000000000063,-0.3400000000000034,-0.23799999999999955,-365.5462184873976,256.30252100840363,54.62184873949399
31,ORCL,Oracle Corp,소프트웨어 및 IT서비스,멕시코마약전쟁,0.3000000000000007,-0.22000000000000242,-0.1999999999999993,0.21000000000000085,-0.120000000000001,-0.029999999999999714,-1000.0000000000119,733.3333333333484,666.6666666666706
32,PFE,Pfizer Inc,제약,멕시코마약전쟁,-0.120000000000001,0.120000000000001,0.1700000000000017,0.3000000000000007,-0.120000000000001,0.31600000000000106,-37.974683544303986,37.974683544303986,53.79746835443074
33,MRK,Merck & Co Inc,제약,멕시코마약전쟁,0.05999999999999517,-0.6700000000000017,-0.29999999999999716,0.14000000000000057,-0.9599999999999937,0.0940000000000012,63.82978723403661,-712.7659574468013,-319.1489361702057
34,NVS,Novartis AG ADR,제약,멕시코마약전쟁,0.14000000000000057,0.0799999999999983,-0.1599999999999966,-0.0899999999999963,-0.30000000000000426,0.04800000000000182,291.6666666666568,166.6666666666568,-333.3333333333136
35,CRM,Salesforce.Com Inc,소프트웨어 및 IT서비스,멕시코마약전쟁,0.009999999999999787,0.3200000000000003,-0.26000000000000156,0.1800000000000015,-0.0600000000000005,0.09000000000000093,11.111111111110759,355.5555555555522,-288.88888888888766
36,ACN,Accenture PLC Class A,소프트웨어 및 IT서비스,멕시코마약전쟁,-0.2700000000000031,0.25,0.07000000000000028,-0.1700000000000017,0.03999999999999915,0.07800000000000011,-346.15384615384966,320.51282051282004,89.74358974358998
37,TMO,Thermo Fisher Scientific Inc,헬스케어 장비 및 용품,멕시코마약전쟁,-0.38000000000000256,-0.25,-0.6499999999999986,-0.259999999999998,0.0799999999999983,0.12400000000000092,-306.4516129032256,-201.61290322580498,-524.1935483870917
38,LLY,Eli Lilly and Co,제약,멕시코마약전쟁,0.0799999999999983,-0.17999999999999972,-0.5,0.20000000000000284,-0.10999999999999943,0.3480000000000018,22.988505747125828,-51.72413793103413,-143.6781609195395
39,MCD,Mcdonald's Corp,호텔 및 엔터테인먼트,멕시코마약전쟁,0.0799999999999983,-0.45000000000000284,0.39000000000000057,0.23999999999999488,0.28000000000000114,0.18999999999999773,42.10526315789435,-236.84210526316224,205.2631578947396
40,DHR,Danaher Corp,헬스케어 장비 및 용품,멕시코마약전쟁,0.030000000000001137,0.269999999999996,-0.3200000000000003,-0.01999999999999602,-0.14000000000000057,0.1500000000000014,20.00000000000057,179.99999999999565,-213.3333333333315
41,WFC,Wells Fargo & Co,은행,멕시코마약전쟁,-0.03999999999999915,0.020000000000003126,0.0,0.030000000000001137,-0.1599999999999966,0.04800000000000324,-83.33333333332592,41.666666666670366,0.0
42,BHP,BHP Group Ltd ADR,메탈&마이닝,멕시코마약전쟁,0.00999999999999801,-0.44999999999999574,0.05000000000000426,0.11999999999999744,-0.19999999999999574,0.19799999999999898,5.050505050504071,-227.27272727272629,25.252525252527537
