,Symbol,Name,Industry,Name_of_war,change_a1,change_a2,change_a3,change_b1,change_b2,avg.change,index_d1,index_d2,index_d3
16,JNJ,Johnson & Johnson,제약,소말리아내전,0.4399999999999977,0.509999999999998,-0.75,-0.490000000000002,0.10999999999999943,0.0779999999999987,564.1025641025706,653.8461538461622,-961.5384615384777
17,WMT,Walmart Inc,식품 및 약품소매,소말리아내전,0.0,0.7800000000000011,-0.46999999999999886,-0.8800000000000026,-0.7000000000000028,-0.5480000000000018,-0.0,-142.3357664233574,85.76642335766374
18,MA,Mastercard Inc Class A,소프트웨어 및 IT서비스,소말리아내전,0.33999999999999986,0.16999999999999993,-0.13000000000000078,0.33999999999999986,-0.16999999999999993,0.14800000000000005,229.72972972972957,114.86486486486478,-87.83783783783834
19,UNH,UnitedHealth Group Inc,헬스케어 업체 및 서비스,소말리아내전,1.1499999999999986,0.129999999999999,-0.8200000000000003,-0.43000000000000327,-0.9899999999999984,0.06399999999999792,1796.8750000000562,203.12500000000506,-1281.250000000042
20,PG,Procter & Gamble Co,"개인, 가정 용품 및 서비스",소말리아내전,-0.9500000000000028,0.4199999999999946,-1.8099999999999952,-2.0,0.4299999999999997,-0.5359999999999999,177.2388059701498,-78.35820895522289,337.68656716417826
21,DIS,Walt Disney Co,미디어 및 출판,소말리아내전,0.120000000000001,-0.16000000000000014,-0.5899999999999999,-0.629999999999999,-0.6799999999999997,-0.09999999999999928,-120.00000000000186,160.0000000000013,590.0000000000041
22,BAC,Bank of America Corp,은행,소말리아내전,-0.20000000000000018,-0.8600000000000003,-0.7699999999999996,-0.2999999999999998,-0.17999999999999972,-0.2219999999999999,90.09009009009021,387.3873873873877,346.8468468468468
23,HD,Home Depot Inc,전문품 상점,소말리아내전,0.35999999999999943,-0.04999999999999716,0.10000000000000142,-0.6899999999999977,-0.5,-0.19199999999999875,-187.5000000000009,26.041666666665353,-52.083333333334416
24,VZ,Verizon Communications Inc,통신 서비스,소말리아내전,0.3000000000000007,0.28000000000000114,-0.9699999999999989,-0.36999999999999744,-0.5699999999999967,0.19400000000000048,154.63917525773195,144.32989690721672,-499.99999999999824
25,XOM,Exxon Mobil Corp,오일 및 가스,소말리아내전,0.6299999999999955,1.2700000000000102,-0.8900000000000006,-1.769999999999996,-0.5799999999999983,-0.6159999999999997,-102.27272727272658,-206.16883116883295,144.48051948051966
26,KO,Coca-Cola Co,음료,소말리아내전,0.010000000000001563,0.41000000000000014,-0.4800000000000004,-0.35999999999999943,-0.08000000000000185,-0.07999999999999971,-12.500000000001998,-512.500000000002,600.0000000000026
27,T,AT&T Inc,통신 서비스,소말리아내전,0.19000000000000128,-0.07000000000000028,-0.8599999999999994,-0.14999999999999858,-0.8299999999999983,0.23800000000000027,79.8319327731097,-29.411764705882437,-361.34453781512536
28,TM,Toyota Motor Corp ADR,자동차 및 자동차 부품,소말리아내전,0.9299999999999997,1.2199999999999989,-0.2799999999999869,-1.5399999999999991,-2.5,-0.5340000000000018,-174.15730337078588,-228.46441947565444,52.434456928836326
29,ABT,Abbott Laboratories,헬스케어 장비 및 용품,소말리아내전,0.8299999999999983,0.5200000000000031,-0.5899999999999999,0.20000000000000284,0.39000000000000057,0.23400000000000104,354.70085470085235,222.2222222222226,-252.13675213675097
30,NKE,Nike Inc Class B,섬유 및 의류,소말리아내전,-0.030000000000001137,0.40000000000000036,-0.16000000000000014,-0.2599999999999998,-0.27999999999999936,-0.06599999999999966,45.454545454547414,-606.0606060606098,242.4242424242439
31,CVX,Chevron Corp,오일 및 가스,소말리아내전,0.7700000000000102,1.0700000000000074,-0.6900000000000119,-1.7800000000000011,-1.8900000000000006,-0.4179999999999978,-184.2105263157929,-255.98086124402224,165.07177033493195
32,ORCL,Oracle Corp,소프트웨어 및 IT서비스,소말리아내전,0.29999999999999716,0.1999999999999993,0.060000000000002274,-0.7900000000000027,-0.08000000000000185,-0.21000000000000085,-142.85714285714093,-95.23809523809452,-28.571428571429536
33,PFE,Pfizer Inc,제약,소말리아내전,0.2599999999999998,0.7999999999999989,-0.46999999999999886,-0.5099999999999998,-0.16999999999999993,-0.4279999999999994,-60.74766355140191,-186.9158878504673,109.81308411214943
34,MRK,Merck & Co Inc,제약,소말리아내전,0.33999999999999986,0.35999999999999943,-0.3500000000000014,-0.3000000000000007,0.4200000000000017,-0.08999999999999986,-377.7777777777782,-400.0,388.8888888888911
35,NVS,Novartis AG ADR,제약,소말리아내전,0.14000000000000057,0.28999999999999915,-0.3400000000000034,-0.19999999999999574,-0.030000000000001137,-0.12599999999999908,-111.11111111111236,-230.15873015873117,269.84126984127454
36,CRM,Salesforce.Com Inc,소프트웨어 및 IT서비스,소말리아내전,0.040000000000000036,0.7000000000000002,-0.16999999999999993,-0.3099999999999996,-0.3899999999999997,-0.05,-80.00000000000007,-1400.0000000000005,339.9999999999999
37,ACN,Accenture PLC Class A,소프트웨어 및 IT서비스,소말리아내전,0.5899999999999999,1.1900000000000013,0.22999999999999687,-0.7800000000000047,-0.46999999999999886,-0.026000000000000512,-2269.230769230724,-4576.923076922992,-884.6153846153552
38,TMO,Thermo Fisher Scientific Inc,헬스케어 장비 및 용품,소말리아내전,0.30000000000000426,0.6499999999999986,-0.490000000000002,-0.5,-0.4200000000000017,0.08000000000000114,375.0,812.4999999999867,-612.4999999999937
39,LLY,Eli Lilly and Co,제약,소말리아내전,0.740000000000002,1.0,-1.2100000000000009,-1.8900000000000006,-0.6700000000000017,-0.6,-123.33333333333367,-166.66666666666669,201.66666666666683
40,MCD,Mcdonald's Corp,호텔 및 엔터테인먼트,소말리아내전,0.28000000000000114,0.5900000000000034,-1.3100000000000023,-0.4799999999999969,-0.6400000000000006,-0.11399999999999721,-245.61403508772628,-517.5438596491384,1149.122807017574
41,DHR,Danaher Corp,헬스케어 장비 및 용품,소말리아내전,0.14000000000000057,0.129999999999999,0.120000000000001,-0.25,-0.10999999999999943,0.2299999999999997,60.86956521739163,56.521739130434426,52.17391304347876
42,WFC,Wells Fargo & Co,은행,소말리아내전,0.8200000000000003,-1.1199999999999974,-1.0500000000000007,-0.45000000000000284,-1.0499999999999972,0.18999999999999914,431.5789473684232,-589.4736842105276,-552.6315789473713
43,BHP,BHP Group Ltd ADR,메탈&마이닝,소말리아내전,1.2399999999999949,1.2999999999999972,-0.36000000000000654,-1.2000000000000028,-0.720000000000006,-0.5560000000000003,-223.02158273381193,-233.81294964028717,64.74820143885006
